PCA 1,PCA 2,PCA 3,target,prediction
2.3304097637072014,-0.4192951167510127,1.1453150308308822,False,False
2.7127077465829283,0.15932064891715178,1.5322694927138838,False,False
0.006945916142234601,0.2055298421328656,0.3225188119857699,False,False
0.9932551098945307,0.36914951631073434,2.0859987991380278,False,False
2.435036863554322,-0.38818370936407287,1.1814681226518555,False,False
0.7449283159706832,0.9905511979861511,1.0889538197501847,True,True
2.844431838301172,0.6772655936126485,1.877450554777274,False,False
0.3648867047375099,0.45142252458757476,0.5296987642335818,False,False
3.374193325258736,0.9677595365955515,1.4004375269106921,False,False
0.22736606869219383,0.8064428207622545,2.0270319674609536,False,False
0.12262232681955863,0.25959928565052737,0.45839427545329325,False,False
1.1199068201531976,0.8253592417309208,1.1483861081852367,True,True
1.8037075314940678,-0.1491620889833867,0.9978030088796076,False,False
1.0799813863741652,1.5331470469321895,1.079985159507409,True,True
-0.6763160454461287,-1.1622961407585914,3.149461859607465,False,False
1.6189517289865003,0.09461958006419467,0.9611631818810978,False,False
-0.3844074930091713,-2.5486391605863683,2.198035347136582,False,False
2.9320271544306777,0.03587933768957954,1.4777893514800318,False,False
-0.6196703447829356,-1.4804699086360682,3.242239857325773,False,False
2.1179553257239156,0.10225262875867998,1.3143492469263847,False,False
1.8833783626184555,0.4147200451516912,1.092841782927086,False,False
2.5234011084211336,0.6201702205348847,1.3023744063466178,False,False
2.3258774615989006,0.7138082623316591,1.2091416972623124,False,False
0.48292780003854746,1.0752323953895715,2.134560923600662,False,False
1.7035100393716702,0.14781511478945333,0.8702831439685123,False,False
1.0269824951922382,0.368837053770692,1.805589422066411,False,False
1.2680638152062853,1.1461082349208507,1.2697192788550518,True,True
1.1397847324698407,0.517163098339006,2.1842485337111097,False,False
2.3314357376138526,0.03932393802074558,0.8926553302465453,False,False
0.9821257225605926,1.4029851765166614,1.1346407300605748,True,True
2.5696752916566057,0.3779335205876106,1.6190580981225282,False,False
3.2031297100651455,1.0433107299059179,1.0302441003830405,False,False
1.700329556697736,0.1323446577688561,1.2101861613274905,False,False
0.09727958843162059,0.11585160247948091,0.7379231805465719,False,False
3.216427063493548,1.1202770655961873,1.0664685677424603,False,False
2.3666606100191205,-0.22587079805725027,1.1096166503759057,False,False
-1.0420861846355298,-3.755667576974835,1.8165666042626942,False,False
-0.5556873647217168,-3.1307539967667055,3.1920390206370914,False,False
2.3499893891203683,0.3432943362339359,1.465451276772523,False,False
2.107107403214209,0.10092943074596157,1.375725054053743,False,False
1.991064497848398,-0.11122050835294724,1.0317626280023624,False,False
2.7829543152260454,0.29336999173167283,1.0362660026687807,False,False
-0.6603549618822625,-2.6257170034563972,2.970378647214559,False,False
1.5835856536750095,0.3865329155341846,0.8883100147434896,False,False
0.26247429907194725,0.025515956959471304,0.7115086874036272,False,False
0.8319823093842172,0.6562118768012709,1.9570677095987457,False,False
2.9654232403658107,1.1727092541345971,1.7737214036840911,False,False
2.223628155092798,-0.0072579263867915775,1.1964052557845504,False,False
2.129848977755384,-0.03704613576101299,1.0988763568362188,False,False
2.3302885357776972,0.12586139697891888,0.8606929983720043,False,False
2.2855478046819786,-0.15959988375490297,0.8826212186760213,False,False
1.806308695340831,0.1325611606946341,0.995122801003853,False,False
2.493449965580245,-0.06648216451986134,1.2061438544625789,False,False
0.11818987567675786,0.23394384042043745,0.4463194530001533,False,False
2.3410758606941604,1.4719495647522696,1.096537094895031,False,False
2.1551917161433223,0.1067015474100334,0.8193474517429401,False,False
3.0469650981961984,1.0602218101330896,1.41992574094106,False,False
2.8857529711952057,0.2781160376368536,1.1611056597041214,False,False
2.9340604352684565,0.13788725366835,1.1059240022465122,False,False
3.016108717141687,1.4602046204766899,1.2146635934975336,False,False
2.423185082752809,0.0011119477952045763,0.9177726156353362,False,False
-0.1626812456408927,0.27021004242278535,0.3368584826755747,False,False
1.9672554309618207,0.3350127594370176,1.122610642103409,False,False
0.17938466950826648,0.457157645497838,2.0836568733582888,False,False
3.0419282032037858,0.2328225555858846,1.1073804084741674,False,False
2.857729191729574,0.7542319293029179,1.9136750221366938,False,False
2.465729433851289,0.479724933640603,1.4622561092126463,False,False
2.2003186975426385,-0.04899769357906742,1.1040688116443091,False,False
2.0397166937864952,0.07426694201037504,0.844570167049325,False,False
1.5129725903434055,0.09440307713841663,1.1762265422047355,False,False
1.7326584928796418,0.12904226149209133,1.3298333635547408,False,False
0.9541825156649238,1.052774012760031,1.1612600033921316,True,True
-0.08663187287468212,0.19737647087664753,0.3860880918113465,False,False
0.06208500166330804,0.014604032645771165,0.6633521486679603,False,False
1.9813035917605724,-0.24743460283383648,0.8198944352386016,False,False
2.85186028717631,0.7394474770932749,1.5170671024660978,False,False
1.013927681510103,0.8251427388051429,1.3634494685088745,True,True
1.5694970630770941,0.3213858229908715,0.984382507464166,False,False
0.5136035792755,0.2686500863566984,0.8069628210901956,False,False
1.652022092624485,0.2725734417373597,1.2653678187850999,False,False
3.037934999424819,1.1336463754259278,1.0566585935259851,False,False
-0.013880492804617265,-2.7734787063030253,2.399272620317811,False,False
0.9652145785311251,0.7272591231392731,2.0190929768124084,False,False
2.406513861854058,0.5702770820863907,1.2736072420319533,False,False
1.4124807163570092,0.36368225915528396,1.9512034842119632,False,False
2.165215053066875,-0.32895947123100305,1.171729523973827,False,False
-0.1493838922124905,0.34717637811305485,0.3730829500349946,False,False
2.59942910422334,-0.06626566159408326,0.9910804941389414,False,False
1.5219920689751525,0.04936091366937597,1.2035373002917447,False,False
1.7805797066492948,0.4299739992465103,0.9680021258917454,False,False
0.8177282954979975,0.30661423899681206,1.7332832384244643,False,False
2.492219374075382,0.5369351578534763,1.214689535993909,False,False
2.6885958190614603,0.5298345750148751,1.2759599132036732,False,False
2.166425888956627,-0.33313577630017094,1.064621224820968,False,False
-0.38989994846265075,-3.090273656606475,2.2383153077776936,False,False
2.3309397014838735,1.3067742115595187,1.0269718552800897,False,False
0.7209376163787196,0.8159086103539426,1.1172662726988523,True,True
2.337274733571665,-0.021188682468892394,1.259869105692533,False,False
2.3062978361857334,-0.048781190653289334,0.8890054513206717,False,False
1.8942864705424363,0.4643966806744069,1.3366723075653884,False,False
2.9449685431924375,0.187563889191066,1.3497545268848143,False,False
3.1004023477449385,-0.038985850809832905,1.1114718409781086,False,False
2.5463658341064463,0.33619375339533464,1.5267216539822872,False,False
1.0373206642033186,-0.15590347396022167,1.863144647286958,False,False
0.15120005390046842,0.3635442645836051,0.44531775813849506,False,False
3.0108268548094057,0.34995493163100705,1.7001000918522509,False,False
2.023230334870844,0.1806367164606352,1.34595619487742,False,False
2.2633855489679746,-0.28787710990535215,0.8222471064103215,False,False
2.3920033484070586,-0.08212311488620389,0.8300877452826273,False,False
2.4206024524519725,0.6354241746297039,1.177534749311277,False,False
0.3395439663495719,0.3076748414165284,0.8092276693268604,False,False
2.1982252312905857,-0.1993590470678354,1.1707278291121688,False,False
1.0945640817652595,0.6816115585598744,1.4279150132785154,True,True
2.997529501381003,0.2729885959407376,1.663875624492831,False,False
1.1882552957025516,0.08177469328015513,1.9345205116056932,False,False
1.6065503793603224,0.10255644839463464,1.1126572623791589,False,False
2.084823919570701,0.5178087183254438,1.030728909329165,False,False
2.0012311783163,-0.24280013078016127,1.091035717963913,False,False
2.098190838327648,-0.19754146438534254,0.8486615995532661,False,False
0.8329095398116116,1.3563944343449321,0.9862263635186601,True,True
2.408891655195075,-0.11967769924512005,1.2970238923751647,False,False
0.316394764540795,0.27320861906359545,0.4189032649955503,False,False
0.7801531883759517,0.7253564619081551,1.3059151398795454,True,True
2.5105322455321937,0.8276984375081204,1.202935814476773,False,False
0.2713392013575488,0.07682684741965094,0.7356583323099071,False,False
1.8702957709504724,0.28975409304219873,1.364984760514056,False,False
1.1264873790414383,0.4401967626487366,2.14802406635169,False,False
2.585797163092299,0.5450885291096943,1.1511202561683322,False,False
1.991246130553784,0.5096553470692258,1.0942981891547414,False,False
2.8003723492472576,0.524707133318759,1.7787298779923826,False,False
3.209944895293359,0.24700239321213643,1.7028410358792563,False,False
3.574511671610597,0.6278319817150491,1.252242501155619,False,False
2.666433563347456,0.40155734886442584,1.2155858009379734,False,False
2.721360730526188,-0.043802010133135845,1.3514932882170358,False,False
0.9907594268661665,0.7566843722208728,1.127004871376881,True,True
0.6926711637815717,0.352781629840184,2.0137639910345277,False,False
2.501238852707129,0.49189299438443546,1.242000294080918,False,False
0.15574914706878396,0.9049318375384822,1.9898771807783218,False,False
2.3081262800636937,-0.0024158291715302947,0.8003188861063045,False,False
3.212159808836525,0.9698861646130799,1.3935112477981153,False,False
-0.4191320360781218,-2.2848095994632676,2.1053774387917783,False,False
3.584647830820884,0.7930073349077995,1.3218077407705604,False,False
0.9567829841726546,1.259237493345615,1.4141696351538535,True,True
-0.11197461126262015,0.05362878770560111,0.6656169969046252,False,False
2.3974943832223112,0.6153192455554314,1.2462964839449442,False,False
2.000265609185531,0.4646131836001851,1.1216089472417505,False,False
1.6727721241282405,0.38339213483897316,1.2717520514297505,False,False
0.10614449071722214,0.16716249293966054,0.7620728254528518,False,False
2.886555441166515,-0.13413765565314548,1.325078795074091,False,False
1.7455998816414016,0.28072681299357777,1.2017985389595232,False,False
1.8258697872080714,-0.020884862832937594,1.0581771211453073,False,False
2.8135258831538867,1.3400112353448763,1.8363603641864557,False,False
1.0392704198980411,0.9688904219761892,1.0839205634155957,True,True
2.3151124778576615,-0.14946590861934148,1.1994949934268333,False,False
2.142931569423367,0.08791981634847933,0.8267333792492492,False,False
0.6442006005488607,0.7881700348990347,2.263492013139944,False,False
-0.009531919960101868,0.11309304942199881,0.6261973619853285,False,False
-0.19724003526444078,-1.1592975641177814,3.2315066419274405,False,False
1.9006671915054156,-0.10390342258856801,0.7554288904689607,False,False
2.1411031255454067,0.041554454866720276,0.9154199444636163,False,False
1.1347454543934372,1.3829473090249749,1.4104390114342789,True,True
2.00106807915684,0.05235949031018607,1.2855820826117201,False,False
1.240724593036532,1.383163811950753,1.195375651110641,True,True
1.7928398533692502,0.44875573030806437,0.9606161983854365,False,False
2.084578652811718,-0.18542829098573457,1.107263979204186,False,False
2.835495984958792,0.2751152239582662,1.6569493453802542,False,False
2.9872495226489426,0.8461510090838349,1.6157164037125427,False,False
3.226563222703835,1.2854524187889382,1.1360338073574017,False,False
2.6407243302710315,0.09972917011213252,1.287027743447395,False,False
-0.30683049735538503,-1.2380515214191659,2.4143934355856245,False,False
1.802863190292803,0.013094711667028098,1.3129982706163235,False,False
1.4764955699524984,1.1021468286467921,1.6067825125776596,True,True
2.2113680083728426,-0.026039657448345643,1.2037911832908592,False,False
0.41116088797298184,0.20918582464030064,0.8463824560094924,False,False
1.9934006393210677,0.06650674931806486,1.0070548723801,False,False
1.9425939346156873,0.3241678967059034,1.281490650107779,False,False
2.8179369573326833,0.752064369992136,1.4879116652961475,False,False
2.088024157859746,-0.06596184195812849,0.7893885095917158,False,False
2.1332944828034117,0.08242031326659308,0.7810008872237485,False,False
2.1524476374151447,1.3201435213892592,1.0171618810636145,False,False
0.37375160702311144,0.5027334150477546,0.5538484091398617,False,False
0.0025134649994339366,0.1798743969027757,0.31044398953262997,False,False
2.1564408411941107,0.41931970154921616,1.0678836960117968,False,False
2.098027739168188,0.09761815670500472,1.0432079642010734,False,False
1.8150021090832542,0.5770329564585136,1.0209903106511362,False,False
2.074881380777489,-0.23928123157761846,0.7563251554130251,False,False
1.9781231090866382,-0.26290505985443363,1.15979745259758,False,False
2.3557525020951395,-0.2755474335799663,0.8657861257376037,False,False
-0.7282048850941686,-3.662333354814015,1.9250258797256146,False,False
1.0985994168156479,0.2703480369944641,1.8427442087490427,False,False
1.3278089810514637,0.9184769609659627,1.4719087439717948,True,True
-0.36130106377934446,-3.490405298732674,3.113055114878503,False,False
2.9703112815803756,0.3313115723621124,1.0702256217915358,False,False
1.036831500154535,0.6287701063630454,2.0562477634950396,False,False
2.447175782344773,0.17575453542741282,0.8894601626866688,False,False
1.7487803643153361,0.29619727001417495,0.861895521600545,False,False
1.5853291400311125,1.2615344480319126,-0.49932319476947606,False,False
1.6981148625161786,0.5271398180100196,0.9922231463364718,False,False
1.5936089905985622,-0.049128103106851735,1.2406920869743765,False,False
3.0778766338028,1.1017825511081087,1.001160038751537,False,False
0.01039932476376572,-1.5564154639204564,2.625508791741623,False,False
2.7380504849708664,0.30306833208819817,1.2527405876206053,False,False
0.9787028091048344,1.090337474883139,1.1464881483795137,True,True
2.1342785854801067,0.29104247539876704,1.007509583746097,False,False
1.1749579422741492,0.004808357589885678,1.898296044246273,False,False
2.095010355653714,-0.21301192140593975,1.1885646169122446,False,False
0.8054959267638898,0.8691041450792014,1.0263862347862667,True,True
1.399183362928607,0.2867159234650144,1.914979016852543,False,False
2.178156441828635,-0.1772749197295165,1.0436946993786094,False,False
0.6033518798058363,0.28463972571403695,1.967258607246823,False,False
0.9785119319595273,0.8042254588295424,2.055317444171828,False,False
1.7475695284255843,0.30037357508334284,0.9690038207534039,False,False
1.0781693849463427,0.347626835224776,2.1593780531800792,False,False
3.028785426121529,0.05950316596639486,1.074317054295477,False,False
2.4019054574011074,0.027372380202691147,0.8978477850546359,False,False
2.311016360333509,1.0948709698210461,1.6485258748921188,False,False
1.9548540813356428,0.34294962776745747,1.2741047226014701,False,False
2.2951848913019335,-0.15410038067301682,0.9283537107015217,False,False
0.4584606294770442,1.3845072650910621,0.9403346730196578,True,True
2.7348700022969323,0.287597875067601,1.5926436049795836,False,False
2.1079517444154736,-0.06132736990445332,1.060529792317027,False,False
1.1467908393529729,1.449728656505752,1.0946856389815802,True,True
2.048573073258782,0.3243843996316816,1.0664272897841414,False,False
2.372151644834373,0.4715715623843849,1.5258253890382227,False,False
2.518792703968183,0.07726551865118506,0.9266149493693004,False,False
1.5582429152870714,0.24278523236313823,1.1678389198367682,False,False
1.4888830849404175,1.444371795736743,0.357454929336899,False,False
3.378460579915759,1.1181504375786588,1.0733948468550372,False,False
2.071882530808941,0.3661241668239575,1.1587637339243824,False,False
-0.18802398402883075,0.1264623592517389,0.6163873877688534,False,False
2.492973217906085,1.3046475835419906,1.0338981343926665,False,False
2.235828116398479,-0.03682963283523506,0.883812996512581,False,False
2.421833043956835,0.03200685225636642,1.1689890677799473,False,False
2.146498302400899,-0.33777024835384606,0.793479942095657,False,False
1.2598722173259613,-0.016714323496072606,1.9716752982883248,False,False
1.6773648310124232,0.41632112490840606,0.9858389136918212,False,False
-0.7508253047966379,-2.7826528579651244,3.0433484983681183,False,False
0.6749688014292463,0.18615070893780913,2.004413393929455,False,False
2.2698421529139954,-0.2978480638440632,1.2078826157948004,False,False
-0.7291947476978179,-1.9792277410149606,2.0484858810828435,False,False
-0.091064324017483,0.17172102564655764,0.37401326935820656,False,False
-1.5359116573687017,-3.7636576921740983,2.5527080986846395,False,False
2.6866655765359835,0.8297831226132846,1.5434815956090424,False,False
2.177353971857326,0.23497877356048252,0.8797215640086399,False,False
2.3779147578091435,-0.14727020742951702,0.9261602380033035,False,False
3.148176978632246,0.6054244625807177,1.916344590625253,False,False
-0.18359153288603008,0.1521178044818288,0.6284622102219933,False,False
2.7373510533118597,1.1172784889553773,0.9844237854224849,False,False
0.49368550188231236,1.1193125290130659,1.1572959931490185,True,True
3.082138308000507,0.5478670693839696,1.1339732514762235,False,False
2.854571236849455,0.1948809749554452,1.0734207893514123,False,False
-0.8840512893270643,-2.4136326232258654,2.1324555994463354,False,False
-0.732616178634573,-4.192065421103382,2.8007673816880825,False,False
-0.7957441973548948,-2.732420535446957,2.871729345968114,False,False
2.477411376841743,0.7675603078394047,1.4711754119670954,False,False
3.0750596093570004,-0.1827335339808793,1.3910007460713871,False,False
0.58522050089891,0.1701610695804707,0.8441176077728275,False,False
3.3453341307659916,0.3537059252026963,1.8014903371257014,False,False
0.7509907319765791,0.17732627737368686,2.0146943103577395,False,False
2.014373955398557,-0.06948074116067136,1.1240990721426036,False,False
-0.18249057271295654,-1.1543060255593278,2.4133203651855197,False,False
3.520665000616605,0.4285456328754371,1.844641083597698,False,False
2.506270571334487,1.3816139192322596,1.0701226017520864,False,False
2.9835151011778627,-0.08887898925832682,1.082704676663444,False,False
0.22724942666667902,0.2907106930374673,0.4945473672742666,False,False
2.28413558047173,-0.1770584168037386,0.8286313390549719,False,False
2.1401175814379196,0.2305298549091291,1.3747233591920844,False,False
0.2878170374598853,0.16926364013051773,0.4319797823103485,False,False
1.8490161455987704,0.31601452544968545,1.3450599299333557,False,False
1.8391140366047218,0.20651903036079036,1.277299890161347,False,False
2.248970893480736,0.13648975678425482,0.9168763506912717,False,False
0.8075668014236735,1.2126467511738857,1.2657552686119389,True,True
-0.6117403597661705,-2.6817642432089888,2.1719518032023295,False,False
2.8312617792992962,0.15314120776316922,0.9810843452111716,False,False
2.0233934340303037,-0.11452290462971203,1.1514098302296127,False,False
1.3130434923594694,1.2693981603565052,-0.35255383271886404,False,False
1.0368897905798646,1.2527854386094468,1.4650945819874446,True,True
2.8407778472910734,1.385364912803949,1.171512847025537,False,False
-0.34817466676367415,-1.3969757313581581,3.1601307776087055,False,False
2.014210856239097,0.2256788799296758,1.3186454367904108,False,False
2.792977652149598,-0.1422910269093636,1.3886480748996675,False,False
2.3173471470159375,-0.025823154522567556,0.9887278229672215,False,False
1.7588037012388889,-0.13946374862686137,1.2142775938314316,False,False
2.2566383333165083,0.12234249777637608,1.1954035609228921,False,False
0.021230215665410022,0.18868517402561866,0.6886935714108003,False,False
3.3410724565682854,0.9076214069268356,1.6686771244010146,False,False
-1.387936210286791,-4.127686388354904,2.6454147208645016,False,False
1.7312462686693932,0.11158372844325577,1.2758434839336916,False,False
2.3753321275083064,0.4870420194049824,1.1859223716792444,False,False
0.291052026152857,0.129460935892549,0.698432170088829,False,False
0.7230084910385034,1.159451216448627,1.3566353065245245,True,True
2.4174219697780384,0.6199537176091066,1.5174377666702554,False,False
2.304945797389759,-0.017886286192127492,1.1402219034652827,False,False
0.6677148291712849,1.4467300798649418,1.0126408566616047,True,True
2.478130783477468,0.47178806531016315,1.3107620287145851,False,False
1.7565890070573313,0.2553314116143022,0.996314578840413,False,False
2.017391338913031,0.2411493369502731,0.9787424194314326,False,False
1.965903392165846,0.36590766389817936,1.3738270942480202,False,False
1.9096866701371626,-0.1489455860576088,0.7827396485559698,False,False
2.191768627344565,-0.18938809312912452,0.7850923197276897,False,False
2.6755831366507468,1.4757005583239589,1.1979273401684816,False,False
2.7467034689141263,0.09994567303791056,1.071964383123757,False,False
-1.027114963675313,-3.5359828258735857,1.7609433932270175,False,False
2.1017621606392685,1.0326481550471664,1.576219691250172,False,False
2.851057826023134,0.8122024996608518,1.219672067805825,False,False
0.7528027334044015,1.3628464890811003,0.9353014166850689,True,True
2.851390754175521,0.17941051793484789,1.4133238067103908,False,False
0.31702194757909735,0.6178694770479455,2.118808270317604,False,False
1.2020845012201913,1.162449793089437,1.4386800888445,True,True
2.0043087472450485,0.11618338484078068,1.2508853970184022,False,False
-1.3746388568583885,-4.050720052664635,2.6816391882239214,False,False
2.062661663856697,0.3895314921749946,0.9703547970634653,False,False
2.688229324372973,0.3717540794336281,1.067872950619816,False,False
0.6423720907833469,1.3029823966938954,1.2921697617548835,True,True
2.9787205937942134,1.2496755898248666,1.809945871043511,False,False
1.8358733685165134,0.1426951358301957,1.311996575754665,False,False
0.8044309420695953,0.22964790330654258,1.6970587710650444,False,False
2.5280968536176194,1.0550556741814976,0.9121176017805379,False,False
2.1157603871574686,-0.10219322830432613,1.194948849556895,False,False
-0.6074212926512471,-4.298959127717756,2.8204554388793275,False,False
0.1391546689409327,0.29676291710282826,0.7610711305911936,False,False
1.9459375164490815,0.0444787326361536,0.7470412681009934,False,False
2.685863115382807,0.9025381451808614,1.2460865609487697,False,False
1.75800123126758,0.2727899446631377,1.050304458461462,False,False
2.7602127406848704,0.4313455582386474,1.313114699886305,False,False
0.4553764327239254,0.648668421894843,1.8745519850669605,False,False
2.9087176968805184,-0.0058604295026963675,1.3854529073397908,False,False
0.5417365322823385,0.11510346259980715,1.942388126715792,False,False
1.4413556687199958,0.19289209391464432,1.1390717555221037,False,False
1.7443890457516502,0.2849031180627455,1.3089068381123823,False,False
2.724053699883458,1.0403121532651078,0.9481993180630648,False,False
1.9457744172896214,0.3396383537265007,0.9415876327488008,False,False
1.6318931177482605,0.246304131565681,0.8331283572858804,False,False
3.2473330186408336,0.4575314238639599,1.1075587583332789,False,False
1.9204316789016833,0.1958906705554543,1.2211165378420792,False,False
2.5958205000158525,0.10942751046865785,1.5035023283992193,False,False
2.6515419408244494,1.0793750319737774,1.6652621282211708,False,False
1.952760615083589,0.1925882742786896,1.3407637400693295,False,False
2.455585094558611,1.094118552890167,1.629180411938644,False,False
2.5717085724943844,0.4799414365663811,1.2471927488890087,False,False
1.3760749403368715,1.1993116332580325,-0.5716293784114228,False,False
1.6759526068021746,0.39886259185957046,0.931849034070772,False,False
1.8262362818965583,0.13719563274830934,1.2662640837291643,False,False
1.7809659569528928,-0.011186522476412258,1.2746517060971314,False,False
